index,class_id,class,family,split_role,pca1,pca2
2228412,0,bot,Friday_OOD,Friday_OOD,-2.1597388,0.1607984
2228419,0,bot,Friday_OOD,Friday_OOD,-2.733661,-0.5475779
2228420,0,bot,Friday_OOD,Friday_OOD,-2.1564052,0.19567654
2228429,0,bot,Friday_OOD,Friday_OOD,-2.7313693,-0.5475135
2228436,0,bot,Friday_OOD,Friday_OOD,8.004546,18.737776
2228448,0,bot,Friday_OOD,Friday_OOD,-2.785792,-0.5556357
2228567,0,bot,Friday_OOD,Friday_OOD,-2.1598337,0.16083664
2228604,0,bot,Friday_OOD,Friday_OOD,-2.7200835,-0.5446289
2228656,0,bot,Friday_OOD,Friday_OOD,-2.1604397,0.16031812
2228745,0,bot,Friday_OOD,Friday_OOD,-2.7400167,-0.5493874
2228937,0,bot,Friday_OOD,Friday_OOD,-2.1604247,0.16107738
2228955,0,bot,Friday_OOD,Friday_OOD,-2.8908288,-0.58171564
2228956,0,bot,Friday_OOD,Friday_OOD,-2.1616879,0.16082515
2228967,0,bot,Friday_OOD,Friday_OOD,-2.7400215,-0.5493879
2229112,0,bot,Friday_OOD,Friday_OOD,-2.1597319,0.16079523
2229119,0,bot,Friday_OOD,Friday_OOD,-2.7371678,-0.548338
2229121,0,bot,Friday_OOD,Friday_OOD,-2.1612384,0.16064176
2229127,0,bot,Friday_OOD,Friday_OOD,-2.7413957,-0.5496859
2229150,0,bot,Friday_OOD,Friday_OOD,-2.1597388,0.16079815
2229157,0,bot,Friday_OOD,Friday_OOD,-2.7381577,-0.54855245
2229159,0,bot,Friday_OOD,Friday_OOD,-2.1615775,0.16077957
2229160,0,bot,Friday_OOD,Friday_OOD,-2.7414007,-0.54968643
2229211,0,bot,Friday_OOD,Friday_OOD,-2.160434,0.16108176
2229216,0,bot,Friday_OOD,Friday_OOD,-2.733685,-0.5475805
2229221,0,bot,Friday_OOD,Friday_OOD,-2.161249,0.16064678
2229226,0,bot,Friday_OOD,Friday_OOD,-2.737525,-0.5488441
2229258,0,bot,Friday_OOD,Friday_OOD,-2.1597767,0.16081376
2229260,0,bot,Friday_OOD,Friday_OOD,-2.8695056,-0.57708186
2229261,0,bot,Friday_OOD,Friday_OOD,-2.1609402,0.16052032
2229270,0,bot,Friday_OOD,Friday_OOD,-2.7444143,-0.55034
2229325,0,bot,Friday_OOD,Friday_OOD,-2.1534133,0.19379318
2229331,0,bot,Friday_OOD,Friday_OOD,1.9458405,7.7475867
2229337,0,bot,Friday_OOD,Friday_OOD,-2.5032406,-0.52376175
2229338,0,bot,Friday_OOD,Friday_OOD,-2.5080318,-0.5207578
2229341,0,bot,Friday_OOD,Friday_OOD,-2.1559439,0.19549173
2229342,0,bot,Friday_OOD,Friday_OOD,3.9467533,11.020806
2229347,0,bot,Friday_OOD,Friday_OOD,-2.727376,-0.54718137
2229349,0,bot,Friday_OOD,Friday_OOD,-2.1610777,0.16134328
2229350,0,bot,Friday_OOD,Friday_OOD,-2.1551504,0.15814552
2229352,0,bot,Friday_OOD,Friday_OOD,-2.73625,-0.5481366
2229353,0,bot,Friday_OOD,Friday_OOD,-3.4631746,-0.70646715
2229354,0,bot,Friday_OOD,Friday_OOD,-2.7520525,-0.54840934
2229358,0,bot,Friday_OOD,Friday_OOD,-2.1592176,0.15981758
2229360,0,bot,Friday_OOD,Friday_OOD,-2.8345506,-0.56991774
2229383,0,bot,Friday_OOD,Friday_OOD,-2.159581,0.1591984
2229391,0,bot,Friday_OOD,Friday_OOD,-2.4776378,-0.51820076
2229397,0,bot,Friday_OOD,Friday_OOD,-2.1604378,0.16031617
2229398,0,bot,Friday_OOD,Friday_OOD,-2.160442,0.16108406
2229402,0,bot,Friday_OOD,Friday_OOD,-2.7093563,-0.54326725
2229403,0,bot,Friday_OOD,Friday_OOD,-2.9182978,-0.58767927
2229404,0,bot,Friday_OOD,Friday_OOD,-2.1601028,0.16017905
2229407,0,bot,Friday_OOD,Friday_OOD,-2.7414246,-0.549689
2229421,0,bot,Friday_OOD,Friday_OOD,-2.1580677,0.15857698
2229427,0,bot,Friday_OOD,Friday_OOD,-2.5162637,-0.5265889
2229428,0,bot,Friday_OOD,Friday_OOD,-2.1597602,0.16003966
2229429,0,bot,Friday_OOD,Friday_OOD,-2.1590328,0.16050975
2229430,0,bot,Friday_OOD,Friday_OOD,-2.7353768,-0.5479448
2229431,0,bot,Friday_OOD,Friday_OOD,-2.7219293,-0.5459964
2229433,0,bot,Friday_OOD,Friday_OOD,-2.1596591,0.1599976
2229434,0,bot,Friday_OOD,Friday_OOD,-4.231513,-0.87336326
2229439,0,bot,Friday_OOD,Friday_OOD,-2.1582186,0.16171372
2229452,0,bot,Friday_OOD,Friday_OOD,-3.0409014,-0.6285977
2229454,0,bot,Friday_OOD,Friday_OOD,-2.1613603,0.15992422
2229459,0,bot,Friday_OOD,Friday_OOD,-2.5184574,-0.52706486
2229468,0,bot,Friday_OOD,Friday_OOD,-2.1605678,0.16036934
2229472,0,bot,Friday_OOD,Friday_OOD,-2.1604486,0.16108768
2229476,0,bot,Friday_OOD,Friday_OOD,-2.736274,-0.54813915
2229477,0,bot,Friday_OOD,Friday_OOD,-2.7303588,-0.5478267
2229486,0,bot,Friday_OOD,Friday_OOD,-2.1613243,0.16067737
2229488,0,bot,Friday_OOD,Friday_OOD,-2.7517822,-0.5519376
2229524,0,bot,Friday_OOD,Friday_OOD,-2.1575272,0.16143
2229529,0,bot,Friday_OOD,Friday_OOD,-2.5985374,-0.5325077
2229535,0,bot,Friday_OOD,Friday_OOD,-2.1622183,0.16027313
2229539,0,bot,Friday_OOD,Friday_OOD,-2.514241,-0.5261483
2229558,9,normal,Normal,Friday_OOD,-2.3798945,-0.28308582
2229579,0,bot,Friday_OOD,Friday_OOD,-2.155398,0.15824726
2229604,0,bot,Friday_OOD,Friday_OOD,-2.7283416,-0.5473881
2229614,0,bot,Friday_OOD,Friday_OOD,-2.1603322,0.16027224
2229688,0,bot,Friday_OOD,Friday_OOD,-2.738778,-0.5491126
2230054,0,bot,Friday_OOD,Friday_OOD,-2.1554449,0.16057445
2230112,0,bot,Friday_OOD,Friday_OOD,-2.1621993,0.16026555
2230140,0,bot,Friday_OOD,Friday_OOD,-2.4837604,-0.5195274
2230261,9,normal,Normal,Friday_OOD,-2.309612,-0.20368282
2230317,0,bot,Friday_OOD,Friday_OOD,-2.1612911,0.16066405
2230402,0,bot,Friday_OOD,Friday_OOD,-2.727443,-0.54718864
2230444,0,bot,Friday_OOD,Friday_OOD,-2.16141,0.16071203
2230458,0,bot,Friday_OOD,Friday_OOD,-2.7364192,-0.5485987
2230493,0,bot,Friday_OOD,Friday_OOD,-2.160411,0.16260506
2230502,0,bot,Friday_OOD,Friday_OOD,-2.6018825,-0.53323233
2230515,0,bot,Friday_OOD,Friday_OOD,-2.1594849,0.16222976
2230526,0,bot,Friday_OOD,Friday_OOD,-2.598561,-0.5325104
2230528,0,bot,Friday_OOD,Friday_OOD,-2.162176,0.1602564
2230531,0,bot,Friday_OOD,Friday_OOD,-2.4883676,-0.52052736
2230537,0,bot,Friday_OOD,Friday_OOD,-2.1507976,0.19234848
2230538,0,bot,Friday_OOD,Friday_OOD,-1.7664696,0.65006196
2230541,0,bot,Friday_OOD,Friday_OOD,-2.9460776,-0.5946787
2230545,0,bot,Friday_OOD,Friday_OOD,-2.723384,-0.5462756
2230546,0,bot,Friday_OOD,Friday_OOD,-2.1527426,0.19517615
2230548,0,bot,Friday_OOD,Friday_OOD,-1.6987091,0.73153234
2230549,0,bot,Friday_OOD,Friday_OOD,-2.6055465,-0.5340279
2230550,0,bot,Friday_OOD,Friday_OOD,-2.6019058,-0.53318256
2230554,0,bot,Friday_OOD,Friday_OOD,-2.1549299,0.1603622
2230556,0,bot,Friday_OOD,Friday_OOD,-2.5985804,-0.5325125
2230559,0,bot,Friday_OOD,Friday_OOD,-2.1556005,0.1936032
2230562,0,bot,Friday_OOD,Friday_OOD,-2.9715965,-0.62549186
2230564,0,bot,Friday_OOD,Friday_OOD,-1.3551668,1.1526502
2230573,0,bot,Friday_OOD,Friday_OOD,-2.4807389,-0.51878995
2230581,0,bot,Friday_OOD,Friday_OOD,-2.1600947,0.16017678
2230585,0,bot,Friday_OOD,Friday_OOD,-2.7283945,-0.5473937
2230598,0,bot,Friday_OOD,Friday_OOD,-2.147112,0.15713614
2230608,0,bot,Friday_OOD,Friday_OOD,-2.6055748,-0.5340307
2230699,0,bot,Friday_OOD,Friday_OOD,-2.1596115,0.16228081
2230700,0,bot,Friday_OOD,Friday_OOD,-2.4272437,-0.42628944
2230722,0,bot,Friday_OOD,Friday_OOD,-2.1591525,0.15902175
2230723,0,bot,Friday_OOD,Friday_OOD,-2.5775933,-0.53990626
2230725,0,bot,Friday_OOD,Friday_OOD,-2.1596951,0.16001257
2230728,0,bot,Friday_OOD,Friday_OOD,-2.7226775,-0.5461515
2230738,0,bot,Friday_OOD,Friday_OOD,-2.1539285,0.15995038
2230755,0,bot,Friday_OOD,Friday_OOD,-2.595563,-0.53185475
2230769,0,bot,Friday_OOD,Friday_OOD,-2.1558263,0.19748649
2230770,0,bot,Friday_OOD,Friday_OOD,6.3629913,14.690136
2230771,0,bot,Friday_OOD,Friday_OOD,-2.6096199,-0.53490984
2230772,0,bot,Friday_OOD,Friday_OOD,-2.610279,-0.5311812
2230823,0,bot,Friday_OOD,Friday_OOD,-2.1436992,0.18987776
2230825,0,bot,Friday_OOD,Friday_OOD,1.5316808,6.6266446
2230826,0,bot,Friday_OOD,Friday_OOD,-2.473092,-0.49696785
2230863,9,normal,Normal,Friday_OOD,-2.3176916,-0.2401034
2230877,9,normal,Normal,Friday_OOD,-2.36539,-0.24264055
2230888,0,bot,Friday_OOD,Friday_OOD,-2.4769213,-0.5180326
2230943,0,bot,Friday_OOD,Friday_OOD,-2.1548502,0.19505227
2230944,0,bot,Friday_OOD,Friday_OOD,4.4376545,11.662875
2230981,9,normal,Normal,Friday_OOD,-2.3809261,-0.27721936
2230999,0,bot,Friday_OOD,Friday_OOD,-2.7514544,-0.55240124
2231004,0,bot,Friday_OOD,Friday_OOD,-2.7132883,-0.53989655
2231081,9,normal,Normal,Friday_OOD,-2.3209424,-0.17390862
2231170,0,bot,Friday_OOD,Friday_OOD,-2.1592014,0.1621144
2231171,0,bot,Friday_OOD,Friday_OOD,-2.4272437,-0.42628944
2231350,9,normal,Normal,Friday_OOD,-2.3386018,-0.20776883
2231378,0,bot,Friday_OOD,Friday_OOD,-2.1570196,0.16122134
2231456,0,bot,Friday_OOD,Friday_OOD,-2.601945,-0.533239
2231463,0,bot,Friday_OOD,Friday_OOD,-2.160166,0.15943807
2231468,0,bot,Friday_OOD,Friday_OOD,-2.1556034,0.19428381
2231469,0,bot,Friday_OOD,Friday_OOD,-1.7573909,0.6606785
2231473,0,bot,Friday_OOD,Friday_OOD,-2.7497737,-0.55149865
2231474,0,bot,Friday_OOD,Friday_OOD,-2.7343042,-0.5481078
2231475,0,bot,Friday_OOD,Friday_OOD,-2.5132074,-0.52582973
2231480,0,bot,Friday_OOD,Friday_OOD,-2.160709,0.16042629
2231487,0,bot,Friday_OOD,Friday_OOD,-2.7924414,-0.56130314
2231503,0,bot,Friday_OOD,Friday_OOD,-2.1579986,0.16162284
2231504,0,bot,Friday_OOD,Friday_OOD,-2.5955865,-0.5318575
2231523,0,bot,Friday_OOD,Friday_OOD,-2.1591163,0.16207953
2231525,0,bot,Friday_OOD,Friday_OOD,-2.6056132,-0.5340348
2231528,0,bot,Friday_OOD,Friday_OOD,-2.1594903,0.15916057
2231529,0,bot,Friday_OOD,Friday_OOD,-2.1558414,0.19545044
2231532,0,bot,Friday_OOD,Friday_OOD,-2.5171468,-0.52668387
2231533,0,bot,Friday_OOD,Friday_OOD,9.333851,20.263535
2231534,0,bot,Friday_OOD,Friday_OOD,-2.161747,0.16084805
2231536,0,bot,Friday_OOD,Friday_OOD,-2.7461245,-0.5507051
2231537,0,bot,Friday_OOD,Friday_OOD,-2.7315333,-0.5480729
2231538,0,bot,Friday_OOD,Friday_OOD,-2.7109275,-0.53910464
2231545,0,bot,Friday_OOD,Friday_OOD,-2.1600742,0.16246913
2231549,0,bot,Friday_OOD,Friday_OOD,-2.6056182,-0.5340353
2231566,0,bot,Friday_OOD,Friday_OOD,-2.1592653,0.16213988
2231567,0,bot,Friday_OOD,Friday_OOD,-2.4796295,-0.4376685
2231578,0,bot,Friday_OOD,Friday_OOD,-2.1608207,0.15970555
2231586,0,bot,Friday_OOD,Friday_OOD,-2.4789767,-0.5183937
2231588,0,bot,Friday_OOD,Friday_OOD,-2.16163,0.16080087
2231589,0,bot,Friday_OOD,Friday_OOD,-2.160706,0.16042583
2231602,0,bot,Friday_OOD,Friday_OOD,-3.0022426,-0.6063371
2231603,0,bot,Friday_OOD,Friday_OOD,-2.7668402,-0.5557411
2231619,0,bot,Friday_OOD,Friday_OOD,-2.159627,0.16228764
2231620,0,bot,Friday_OOD,Friday_OOD,-2.4582872,-0.43303257
2231639,0,bot,Friday_OOD,Friday_OOD,-2.160057,0.16246207
2231640,0,bot,Friday_OOD,Friday_OOD,-2.6019738,-0.5332421
2231641,0,bot,Friday_OOD,Friday_OOD,-2.1614738,0.1599717
2231642,0,bot,Friday_OOD,Friday_OOD,-2.1559799,0.19511756
2231643,0,bot,Friday_OOD,Friday_OOD,-1.8543954,0.540726
2231646,0,bot,Friday_OOD,Friday_OOD,-2.4785402,-0.5182978
2231647,0,bot,Friday_OOD,Friday_OOD,-2.7353961,-0.5479469
2231649,0,bot,Friday_OOD,Friday_OOD,-2.1613295,0.16067886
2231650,0,bot,Friday_OOD,Friday_OOD,-2.1613994,0.16070744
2231653,0,bot,Friday_OOD,Friday_OOD,-2.869557,-0.5770687
2231655,0,bot,Friday_OOD,Friday_OOD,-2.7804036,-0.5586868
2231664,0,bot,Friday_OOD,Friday_OOD,-2.15573,0.16069148
2231665,0,bot,Friday_OOD,Friday_OOD,-2.4582872,-0.43303257
2231683,0,bot,Friday_OOD,Friday_OOD,-2.1589143,0.16199712
2231685,0,bot,Friday_OOD,Friday_OOD,-2.6019833,-0.5332432
2231687,0,bot,Friday_OOD,Friday_OOD,-2.159343,0.1590993
2231689,0,bot,Friday_OOD,Friday_OOD,-2.8444302,-0.59777164
2231690,0,bot,Friday_OOD,Friday_OOD,-2.1452353,0.19185862
2231692,0,bot,Friday_OOD,Friday_OOD,5.728404,13.031621
2231693,0,bot,Friday_OOD,Friday_OOD,-2.1534474,0.15744245
2231694,0,bot,Friday_OOD,Friday_OOD,-2.1617289,0.16084066
2231698,0,bot,Friday_OOD,Friday_OOD,-2.7295516,-0.5466765
2231699,0,bot,Friday_OOD,Friday_OOD,-2.789914,-0.55557185
2231700,0,bot,Friday_OOD,Friday_OOD,-2.7804084,-0.55868727
2231704,0,bot,Friday_OOD,Friday_OOD,-2.1591487,0.16209312
2231706,0,bot,Friday_OOD,Friday_OOD,-2.6056468,-0.5340384
2231709,0,bot,Friday_OOD,Friday_OOD,-2.1590672,0.16205947
2231714,0,bot,Friday_OOD,Friday_OOD,-2.5986667,-0.5325218
2231717,0,bot,Friday_OOD,Friday_OOD,-2.159565,0.15919122
2231732,0,bot,Friday_OOD,Friday_OOD,-2.492295,-0.5212809
2231734,0,bot,Friday_OOD,Friday_OOD,-2.1608503,0.16125065
2231735,0,bot,Friday_OOD,Friday_OOD,-2.1614993,0.16074803
2231736,0,bot,Friday_OOD,Friday_OOD,-2.1606886,0.16041878
2231737,0,bot,Friday_OOD,Friday_OOD,-2.157668,0.15918164
2231762,0,bot,Friday_OOD,Friday_OOD,-2.7388308,-0.5491183
2231763,0,bot,Friday_OOD,Friday_OOD,-2.7213812,-0.5458659
2231782,0,bot,Friday_OOD,Friday_OOD,-2.7429519,-0.5500128
2231799,0,bot,Friday_OOD,Friday_OOD,-2.1585603,0.16185276
2231807,0,bot,Friday_OOD,Friday_OOD,-2.9129865,-0.60079694
2231844,0,bot,Friday_OOD,Friday_OOD,-2.158488,0.16182308
2231852,0,bot,Friday_OOD,Friday_OOD,-2.9129913,-0.6007974
2231860,9,normal,Normal,Friday_OOD,-2.8091533,-0.62084293
2231866,0,bot,Friday_OOD,Friday_OOD,-2.1539907,0.1568973
2231875,0,bot,Friday_OOD,Friday_OOD,-2.7164004,-0.56995857
2231877,0,bot,Friday_OOD,Friday_OOD,-2.157675,0.15995178
2231878,0,bot,Friday_OOD,Friday_OOD,-2.1584291,0.15949376
2231880,0,bot,Friday_OOD,Friday_OOD,-2.161335,0.16068074
2231881,0,bot,Friday_OOD,Friday_OOD,-2.7372494,-0.5483468
2231882,0,bot,Friday_OOD,Friday_OOD,-3.079104,-0.62302965
2231888,0,bot,Friday_OOD,Friday_OOD,-2.76321,-0.5549495
2231899,0,bot,Friday_OOD,Friday_OOD,-2.155291,0.16051091
2231902,0,bot,Friday_OOD,Friday_OOD,-2.6685293,-0.5476953
2231920,0,bot,Friday_OOD,Friday_OOD,-2.1565998,0.16104898
2231951,0,bot,Friday_OOD,Friday_OOD,-3.041055,-0.6286142
2232005,0,bot,Friday_OOD,Friday_OOD,-2.1587536,0.15885901
2232084,0,bot,Friday_OOD,Friday_OOD,-2.489289,-0.52062654
2232103,0,bot,Friday_OOD,Friday_OOD,-2.158364,0.16023588
2232104,0,bot,Friday_OOD,Friday_OOD,-2.1565738,0.1587313
2232187,0,bot,Friday_OOD,Friday_OOD,-2.7948792,-0.5608639
2232195,0,bot,Friday_OOD,Friday_OOD,-2.7269635,-0.5465383
2232216,0,bot,Friday_OOD,Friday_OOD,-2.15963,0.159987
2232256,0,bot,Friday_OOD,Friday_OOD,-2.7201707,-0.5456009
2232312,0,bot,Friday_OOD,Friday_OOD,-2.1565316,0.16102143
2232376,9,normal,Normal,Friday_OOD,-2.376847,-0.20856997
2232570,0,bot,Friday_OOD,Friday_OOD,-2.157926,0.1615932
2232724,0,bot,Friday_OOD,Friday_OOD,-2.6097245,-0.53492033
2232808,0,bot,Friday_OOD,Friday_OOD,-2.1580617,0.1585756
2232815,0,bot,Friday_OOD,Friday_OOD,-2.4952245,-0.521915
2232819,0,bot,Friday_OOD,Friday_OOD,-2.161111,0.16135597
2232820,0,bot,Friday_OOD,Friday_OOD,-2.1620538,0.16097218
2232838,0,bot,Friday_OOD,Friday_OOD,-2.7892346,-0.55963725
2232839,0,bot,Friday_OOD,Friday_OOD,-2.7429855,-0.55001646
2232847,0,bot,Friday_OOD,Friday_OOD,-2.1608846,0.16049838
2232863,0,bot,Friday_OOD,Friday_OOD,-2.7201755,-0.5456014
2232876,0,bot,Friday_OOD,Friday_OOD,-2.1592107,0.1621188
2232879,0,bot,Friday_OOD,Friday_OOD,-2.6020265,-0.5332478
2232886,0,bot,Friday_OOD,Friday_OOD,-2.153187,0.15964389
2232889,0,bot,Friday_OOD,Friday_OOD,-2.6057239,-0.5340466
2232895,0,bot,Friday_OOD,Friday_OOD,-2.161597,0.16002174
2232900,0,bot,Friday_OOD,Friday_OOD,-2.1604855,0.1611022
2232901,0,bot,Friday_OOD,Friday_OOD,-2.1611447,0.16060415
2232902,0,bot,Friday_OOD,Friday_OOD,-2.7756808,-0.5566926
2232903,0,bot,Friday_OOD,Friday_OOD,-2.5132937,-0.52583915
2232904,0,bot,Friday_OOD,Friday_OOD,-2.160962,0.16052979
2232906,0,bot,Friday_OOD,Friday_OOD,-2.7220633,-0.5460109
2232907,0,bot,Friday_OOD,Friday_OOD,-2.7429903,-0.550017
2232942,0,bot,Friday_OOD,Friday_OOD,-2.159831,0.16236977
2233022,0,bot,Friday_OOD,Friday_OOD,-2.5957403,-0.531874
2233036,0,bot,Friday_OOD,Friday_OOD,-2.1622183,0.16027236
2233037,0,bot,Friday_OOD,Friday_OOD,-2.1611218,0.16136047
2233062,0,bot,Friday_OOD,Friday_OOD,-2.4786074,-0.51830506
2233080,0,bot,Friday_OOD,Friday_OOD,-2.160121,0.16018718
2233081,0,bot,Friday_OOD,Friday_OOD,-2.1613877,0.160703
2233110,0,bot,Friday_OOD,Friday_OOD,-2.7892444,-0.5596382
2233120,0,bot,Friday_OOD,Friday_OOD,-2.7214246,-0.54587054
2233123,0,bot,Friday_OOD,Friday_OOD,-2.744544,-0.55035394
2233225,0,bot,Friday_OOD,Friday_OOD,-2.1595316,0.16224901
2233270,9,normal,Normal,Friday_OOD,-2.3854702,-0.21199915
2233275,0,bot,Friday_OOD,Friday_OOD,-2.6021082,-0.5332566
2233278,0,bot,Friday_OOD,Friday_OOD,-2.160174,0.15944092
2233285,0,bot,Friday_OOD,Friday_OOD,-2.4764936,-0.51784575
2233290,0,bot,Friday_OOD,Friday_OOD,-2.1563394,0.15940401
2233291,0,bot,Friday_OOD,Friday_OOD,-2.1542606,0.15777826
2233296,0,bot,Friday_OOD,Friday_OOD,-2.1610906,0.160582
2233299,9,normal,Normal,Friday_OOD,-3.0627882,-0.6278902
2233304,0,bot,Friday_OOD,Friday_OOD,-2.7214293,-0.545871
2233311,0,bot,Friday_OOD,Friday_OOD,-2.7415447,-0.5497019
2233312,0,bot,Friday_OOD,Friday_OOD,-2.7382586,-0.5485633
2233374,9,normal,Normal,Friday_OOD,-2.2864008,-0.052212816
2233432,9,normal,Normal,Friday_OOD,-2.334844,-0.2139063
2233490,0,bot,Friday_OOD,Friday_OOD,-2.1592276,0.16058931
2233491,0,bot,Friday_OOD,Friday_OOD,-2.16162,0.1607958
2233501,0,bot,Friday_OOD,Friday_OOD,-2.823063,-0.5674054
2233504,0,bot,Friday_OOD,Friday_OOD,-2.741758,-0.5492997
2234129,0,bot,Friday_OOD,Friday_OOD,-2.1598325,0.1608368
2234130,0,bot,Friday_OOD,Friday_OOD,-2.1595256,0.15996277
2234134,0,bot,Friday_OOD,Friday_OOD,-2.7337775,-0.5475055
2234135,0,bot,Friday_OOD,Friday_OOD,-2.7265742,-0.5464248
2234160,9,normal,Normal,Friday_OOD,-1.422766,0.9960234
2234279,9,normal,Normal,Friday_OOD,-2.331714,-0.22138715
2234315,0,bot,Friday_OOD,Friday_OOD,-2.1611106,0.16135564
2234321,0,bot,Friday_OOD,Friday_OOD,-2.721586,-0.5448574
2234355,0,bot,Friday_OOD,Friday_OOD,-2.1614149,0.16071396
2234358,0,bot,Friday_OOD,Friday_OOD,-2.161134,0.16136575
2234362,0,bot,Friday_OOD,Friday_OOD,-2.7371283,-0.548231
2234363,0,bot,Friday_OOD,Friday_OOD,-3.207633,-0.6508965
2234514,0,bot,Friday_OOD,Friday_OOD,-2.15564,0.15911557
2234515,0,bot,Friday_OOD,Friday_OOD,-2.7171142,-0.5438845
2234688,0,bot,Friday_OOD,Friday_OOD,-2.1603005,0.1625611
2234694,0,bot,Friday_OOD,Friday_OOD,-2.6098444,-0.5349333
2234715,0,bot,Friday_OOD,Friday_OOD,-2.1578975,0.1615813
2234716,0,bot,Friday_OOD,Friday_OOD,-2.6021466,-0.5332607
2234718,0,bot,Friday_OOD,Friday_OOD,-2.1597824,0.15928018
2234727,0,bot,Friday_OOD,Friday_OOD,-2.476508,-0.5178473
2234730,0,bot,Friday_OOD,Friday_OOD,-2.161345,0.16068533
2234731,0,bot,Friday_OOD,Friday_OOD,-2.7208068,-0.54573536
2234776,9,normal,Normal,Friday_OOD,-2.3030202,-0.19139138
2235213,9,normal,Normal,Friday_OOD,-0.37105486,1.3625902
2235273,9,normal,Normal,Friday_OOD,-2.4008675,-0.5114371
2235287,9,normal,Normal,Friday_OOD,-1.7652899,0.40984085
2235526,9,normal,Normal,Friday_OOD,-2.3118217,-0.17707455
2235633,0,bot,Friday_OOD,Friday_OOD,-2.1609552,0.16053066
2235682,0,bot,Friday_OOD,Friday_OOD,-2.717396,-0.5444065
2235794,0,bot,Friday_OOD,Friday_OOD,-2.1598852,0.1600908
2235797,0,bot,Friday_OOD,Friday_OOD,-2.7420151,-0.5497525
2235870,0,bot,Friday_OOD,Friday_OOD,-2.160107,0.1609485
2235884,0,bot,Friday_OOD,Friday_OOD,-2.7380798,-0.5484361
2236005,0,bot,Friday_OOD,Friday_OOD,-2.153866,0.19669758
2236007,0,bot,Friday_OOD,Friday_OOD,3.9825532,10.012252
2236011,0,bot,Friday_OOD,Friday_OOD,-2.6105242,-0.53112173
2236047,0,bot,Friday_OOD,Friday_OOD,-2.158917,0.16199835
2236052,0,bot,Friday_OOD,Friday_OOD,-3.0412133,-0.6286313
2236133,0,bot,Friday_OOD,Friday_OOD,-2.1590493,0.16205199
2236135,0,bot,Friday_OOD,Friday_OOD,-3.041218,-0.62863183
2236148,0,bot,Friday_OOD,Friday_OOD,-2.1591074,0.16207598
2236149,0,bot,Friday_OOD,Friday_OOD,-3.0412228,-0.6286323
2236153,0,bot,Friday_OOD,Friday_OOD,-2.1546156,0.19427589
2236154,0,bot,Friday_OOD,Friday_OOD,8.069171,18.834337
2236157,0,bot,Friday_OOD,Friday_OOD,-2.5162613,-0.5263658
2236158,0,bot,Friday_OOD,Friday_OOD,-2.5036442,-0.519235
2236160,0,bot,Friday_OOD,Friday_OOD,-2.1564462,0.19569337
2236161,0,bot,Friday_OOD,Friday_OOD,4.4096823,11.634912
2236175,0,bot,Friday_OOD,Friday_OOD,-2.727563,-0.54720163
2236176,0,bot,Friday_OOD,Friday_OOD,-2.7043588,-0.53737766
2236186,0,bot,Friday_OOD,Friday_OOD,-2.1598797,0.1623901
2236187,0,bot,Friday_OOD,Friday_OOD,-2.9131737,-0.6008171
2236198,0,bot,Friday_OOD,Friday_OOD,-2.1603625,0.15951793
2236199,0,bot,Friday_OOD,Friday_OOD,-2.4830368,-0.51914865
2236201,0,bot,Friday_OOD,Friday_OOD,-2.1608503,0.16048393
2236202,0,bot,Friday_OOD,Friday_OOD,-2.7709703,-0.55662876
2236210,0,bot,Friday_OOD,Friday_OOD,-2.1573858,0.16137207
2236211,0,bot,Friday_OOD,Friday_OOD,-2.6143856,-0.5359144
2236219,0,bot,Friday_OOD,Friday_OOD,-2.1568825,0.19429123
2236226,0,bot,Friday_OOD,Friday_OOD,-2.155423,0.1952827
2236227,0,bot,Friday_OOD,Friday_OOD,-2.6615455,-0.5385168
2236228,0,bot,Friday_OOD,Friday_OOD,6.447655,14.864669
2236229,0,bot,Friday_OOD,Friday_OOD,-2.1514573,0.19279023
2236237,0,bot,Friday_OOD,Friday_OOD,-2.5008059,-0.5230064
2236241,0,bot,Friday_OOD,Friday_OOD,-2.7366009,-0.54469967
2236243,0,bot,Friday_OOD,Friday_OOD,-1.7096772,0.7208504
2236249,0,bot,Friday_OOD,Friday_OOD,-2.8437777,-0.57238936
2236252,0,bot,Friday_OOD,Friday_OOD,-2.7316294,-0.5480832
2236258,0,bot,Friday_OOD,Friday_OOD,-2.1543825,0.19601035
2236261,0,bot,Friday_OOD,Friday_OOD,-2.3899903,-0.41820496
2236290,0,bot,Friday_OOD,Friday_OOD,-2.1571054,0.19506308
2236291,0,bot,Friday_OOD,Friday_OOD,-3.8140311,-0.7888588
2236292,0,bot,Friday_OOD,Friday_OOD,-2.1613183,0.1606744
2236293,0,bot,Friday_OOD,Friday_OOD,-1.1464019,1.4826834
2236297,0,bot,Friday_OOD,Friday_OOD,-2.7214677,-0.5458752
2236300,0,bot,Friday_OOD,Friday_OOD,-2.7394733,-0.54896355
2236302,0,bot,Friday_OOD,Friday_OOD,-1.7425681,0.6769144
2236304,0,bot,Friday_OOD,Friday_OOD,-2.5988781,-0.53251463
2236345,0,bot,Friday_OOD,Friday_OOD,-2.1609733,0.16053465
2236351,0,bot,Friday_OOD,Friday_OOD,-2.9150581,-0.5873306
2236352,0,bot,Friday_OOD,Friday_OOD,-2.160895,0.16050252
2236353,0,bot,Friday_OOD,Friday_OOD,-0.7496365,2.0439167
